1000,262.16419658287293
2000,211.02483667597241
3000,143.50515387182585
4000,279.99721761520186
5000,298.35969193666278
6000,204.71966932658984
7000,137.95498198029304
8000,123.58484250449507
9000,247.02055225119096
10000,340.79978512538543
11000,141.09960077830445
12000,434.08732140504111
13000,168.53929542238177
14000,223.04075488752281
15000,127.99122362120805
16000,150.93094718960143
17000,214.82227715313405
18000,488.74666728866697
19000,124.66414274632282
20000,119.88103425716056
21000,155.77931158989924
22000,118.57146633277144
23000,198.07482684740441
24000,155.25263543309973
25000,138.34736363996157
26000,230.77976259394615
27000,141.19982549295355
28000,138.21026115825103
29000,320.62483807005123
30000,250.56868101208968
31000,312.50517182863115
32000,118.4704010147999
33000,206.70800441417842
34000,180.56271047397678
35000,237.35255032153711
36000,118.72417372741224
37000,156.74313480262066
38000,269.39402603258736
39000,172.7660568886869
40000,119.22685391222777
41000,128.10952717897791
42000,126.6263923868008
43000,154.25462835674577
44000,238.94450421980753
45000,118.53558301861145
46000,169.00251456796246
47000,383.43380763741652
48000,118.57867460595818
49000,517.21309023081267
50000,203.42001974212917
51000,118.51746661033447
52000,119.94119234990903
53000,412.60675382709127
54000,170.9248558455574
55000,404.15558848912127
56000,350.33733663229305
57000,156.26499459957273
58000,165.15696704423124
59000,185.00332507374213
60000,143.17539941675457
61000,239.09336198932598
62000,266.80669388830319
63000,124.40717126190442
64000,179.64596890667468
65000,297.91800634806737
66000,196.24603292211222
67000,225.0918476885544
68000,343.81994264839551
69000,206.00484484482459
70000,149.87017703621868
71000,251.58559295725459
72000,272.77652994227913
73000,211.8322813837743
74000,188.24175086291018
75000,137.23112215192685
76000,161.40809066297876
77000,235.21278501827368
78000,259.72300116779149
79000,118.2995391306825
80000,268.78038027429062
81000,132.544861852748
82000,118.32814150644543
83000,176.57975487804111
84000,126.72069549880658
85000,475.09423317731876
86000,118.36504310420231
87000,120.11116165580972
88000,342.58656776498168
89000,135.37349667440978
90000,207.75832746455478
91000,118.29432521009777
92000,252.90459484035699
93000,118.87489157954103
94000,118.31417300389221
95000,130.58695185161147
96000,119.17639876764946
97000,324.80107538608638
98000,239.86626847085779
99000,308.6095149783194
