0.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,3.0,0.0
0.0,4.0,0.0
0.0,5.0,0.0
0.0,6.0,0.0
0.0,7.0,0.0
0.0,8.0,0.0
0.0,9.0,0.0
0.0,10.0,0.0
1.0,0.0,0.0
1.0,1.0,0.26829268292682923
1.0,2.0,-0.083333333333333356
1.0,3.0,0.25
1.0,4.0,0.33333333333333331
1.0,5.0,0.28571428571428575
1.0,6.0,-2.0816681711721685e-17
1.0,7.0,-0.043478260869565195
1.0,8.0,-0.047619047619047658
1.0,9.0,-0.33333333333333326
1.0,10.0,-0.48717948717948728
2.0,0.0,0.0
2.0,1.0,0.51999999999999991
2.0,2.0,0.3333333333333332
2.0,3.0,0.375
2.0,4.0,0.37142857142857144
2.0,5.0,0.058823529411764719
2.0,6.0,0.17073170731707318
2.0,7.0,0.05882352941176467
2.0,8.0,0.079229631186589281
2.0,9.0,-0.30232558139534893
2.0,10.0,-0.071428571428571425
3.0,0.0,0.0
3.0,1.0,0.54285714285714282
3.0,2.0,0.20000000000000007
3.0,3.0,-0.1111111111111111
3.0,4.0,0.090909090909090925
3.0,5.0,0.10526315789473681
3.0,6.0,0.20000000000000001
3.0,7.0,0.125
3.0,8.0,-0.11764705882352938
3.0,9.0,-0.29411764705882348
3.0,10.0,-0.65714285714285714
4.0,0.0,0.0
4.0,1.0,0.21212121212121213
4.0,2.0,0.17391304347826089
4.0,3.0,0.22222222222222224
4.0,4.0,0.13043478260869562
4.0,5.0,0.625
4.0,6.0,0.17728359317860892
4.0,7.0,-0.35714285714285721
4.0,8.0,-0.085714285714285729
4.0,9.0,-0.11658241474186856
4.0,10.0,-0.39393939393939392
5.0,0.0,0.0
5.0,1.0,0.45000000000000001
5.0,2.0,0.56756756756756743
5.0,3.0,0.62701269427738449
5.0,4.0,0.19118983285243882
5.0,5.0,0.5
5.0,6.0,0.19684632032906973
5.0,7.0,0.045454545454545442
5.0,8.0,-0.13043478260869557
5.0,9.0,-0.33240319030988574
5.0,10.0,-0.30769230769230771
6.0,0.0,0.0
6.0,1.0,0.1875
6.0,2.0,0.28888888888888897
6.0,3.0,0.058823529411764719
6.0,4.0,0.16129032258064513
6.0,5.0,0.13793103448275865
6.0,6.0,-3.4694469519536142e-18
6.0,7.0,-0.08839077519709973
6.0,8.0,-0.21212121212121213
6.0,9.0,-0.3157894736842104
6.0,10.0,-0.25581395348837216
7.0,0.0,0.0
7.0,1.0,0.15000000000000002
7.0,2.0,0.44444444444444431
7.0,3.0,0.14285714285714285
7.0,4.0,0.043478260869565223
7.0,5.0,0.29999999999999993
7.0,6.0,0.20000000000000004
7.0,7.0,0.027027027027027042
7.0,8.0,-0.001097225070381895
7.0,9.0,-0.069767441860465101
7.0,10.0,-0.029770808997771112
8.0,0.0,0.0
8.0,1.0,0.34999999999999992
8.0,2.0,0.19047619047619049
8.0,3.0,0.36170212765957438
8.0,4.0,0.069767441860465129
8.0,5.0,0.18367346938775508
8.0,6.0,0.18729728237928836
8.0,7.0,0.42711995311937256
8.0,8.0,-0.071428571428571425
8.0,9.0,-0.19999999999999998
8.0,10.0,-0.17241379310344832
9.0,0.0,0.0
9.0,1.0,0.16129032258064513
9.0,2.0,0.21428571428571427
9.0,3.0,-0.043478260869565202
9.0,4.0,-2.7755575615628914e-17
9.0,5.0,0.81961081399510116
9.0,6.0,0.29729729729729726
9.0,7.0,-0.2121212121212121
9.0,8.0,0.33966590953218034
9.0,9.0,-0.67567567567567577
9.0,10.0,-2.0816681711721685e-17
10.0,0.0,0.0
10.0,1.0,0.48571428571428565
10.0,2.0,0.30612244897959184
10.0,3.0,0.54545454545454541
10.0,4.0,0.41176470588235292
10.0,5.0,1.0408340855860843e-17
10.0,6.0,0.11111111111111113
10.0,7.0,-0.1351351351351352
10.0,8.0,-0.18918918918918917
10.0,9.0,3.4694469519536142e-18
10.0,10.0,-0.45146781404469372
11.0,0.0,0.0
11.0,1.0,0.082407553550629953
11.0,2.0,0.20000000000000001
11.0,3.0,0.5
11.0,4.0,0.27272727272727271
11.0,5.0,0.33333333333333326
11.0,6.0,-0.041475360995298513
11.0,7.0,0.090909090909090953
11.0,8.0,0.076923076923076927
11.0,9.0,-0.23076923076923081
11.0,10.0,-0.16666666666666671
12.0,0.0,0.0
12.0,1.0,1.0
12.0,2.0,-0.28869297390164894
12.0,3.0,-0.25
12.0,4.0,1.3658880648388916
12.0,5.0,0.54817512668369883
12.0,6.0,0.99260269287280889
12.0,7.0,0.050244258007896836
12.0,8.0,0.33333333333333326
12.0,9.0,-0.19999999999999998
12.0,10.0,-0.45454545454545459
13.0,0.0,0.0
13.0,1.0,0.39999999999999991
13.0,2.0,0.33333333333333326
13.0,3.0,-0.11476495542448648
13.0,4.0,0.33333333333333337
13.0,5.0,0.33333333333333331
13.0,6.0,0.58045321741276035
13.0,7.0,-0.20000000000000001
13.0,8.0,0.40531652444419797
13.0,9.0,-0.19999999999999996
13.0,10.0,-0.24999999999999989
14.0,0.0,0.0
14.0,1.0,0.59999999999999998
14.0,2.0,0.7142857142857143
14.0,3.0,0.14285714285714282
14.0,4.0,0.5
14.0,5.0,0.1111111111111111
14.0,6.0,-0.090909090909090898
14.0,7.0,-1.3877787807814457e-17
14.0,8.0,0.090909090909090925
14.0,9.0,0.0
14.0,10.0,-0.14741981343448302
15.0,0.0,0.0
15.0,1.0,0.14285714285714279
15.0,2.0,0.19999999999999996
15.0,3.0,0.7142857142857143
15.0,4.0,0.14302651498101623
15.0,5.0,0.023347126947262379
15.0,6.0,0.11111111111111116
15.0,7.0,0.12360062698819715
15.0,8.0,0.23793687223831569
15.0,9.0,-0.11111111111111108
15.0,10.0,1.3877787807814457e-17
16.0,0.0,0.0
16.0,1.0,1.0
16.0,2.0,-0.33333333333333331
16.0,3.0,0.25
16.0,4.0,0.25
16.0,5.0,0.5
16.0,6.0,-0.33333333333333331
16.0,7.0,0.0
16.0,8.0,1.0
16.0,9.0,-0.58477696887178343
16.0,10.0,-0.59999999999999998
17.0,0.0,0.0
17.0,1.0,1.0
17.0,2.0,0.25
17.0,3.0,0.14285714285714285
17.0,4.0,0.33333333333333331
17.0,5.0,0.75
17.0,6.0,4.163336342344337e-17
17.0,7.0,0.0
17.0,8.0,-0.060519939902031333
17.0,9.0,-0.19999999999999996
17.0,10.0,-0.82161730515009701
18.0,0.0,0.0
18.0,1.0,1.0
18.0,2.0,1.0
18.0,3.0,1.0
18.0,4.0,0.0
18.0,5.0,0.5714285714285714
18.0,6.0,0.5
18.0,7.0,0.54545454545454541
18.0,8.0,0.33333333333333337
18.0,9.0,0.5
18.0,10.0,-0.19999999999999998
19.0,0.0,0.0
19.0,1.0,1.0
19.0,2.0,0.0
19.0,3.0,0.59999999999999998
19.0,4.0,1.0
19.0,5.0,1.0
19.0,6.0,0.83333333333333337
19.0,7.0,1.0
19.0,8.0,0.59999999999999998
19.0,9.0,0.16843220033919959
19.0,10.0,-0.94028049933902513
20.0,0.0,0.0
20.0,1.0,1.0
20.0,2.0,0.80858205323701959
20.0,3.0,0.59999999999999998
20.0,4.0,0.66666666666666663
20.0,5.0,0.5
20.0,6.0,0.80000000000000004
